selling_price,km_driven,fuel,seller_type,transmission,owner,seats,torque_rpm,mil_kmpl,engine_cc,max_power_new,No_of_years
300000,60000,Diesel,Individual,Manual,First Owner,5.0,1750,20.3,1248.0,75.0,12
400000,475000,Diesel,Individual,Manual,Third Owner,5.0,2775,13.5,2179.0,115.0,12
235000,70000,Petrol,Individual,Manual,Second Owner,5.0,3500,17.3,1061.0,64.0,14
350000,40000,Petrol,Individual,Manual,Second Owner,5.0,3500,20.51,998.0,67.04,8
625000,34000,Diesel,Individual,Manual,Second Owner,5.0,2000,28.4,1248.0,74.02,6
525000,120000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,9
550000,10000,Petrol,Individual,Manual,First Owner,5.0,3500,20.3,1199.0,84.0,5
550000,80000,Diesel,Individual,Manual,Second Owner,7.0,2200,15.96,2523.0,62.1,8
200000,100000,Petrol,Individual,Manual,Second Owner,5.0,2700,17.7,1497.0,78.0,17
350000,120000,Diesel,Individual,Manual,First Owner,8.0,2600,13.0,2489.0,95.0,12
220000,100000,Petrol,Individual,Manual,Second Owner,5.0,2700,17.7,1497.0,78.0,17
412000,25000,Petrol,Individual,Manual,First Owner,5.0,4000,18.9,1197.0,82.0,7
126000,52000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,1061.0,67.0,14
430000,63000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0,10
130000,90000,Petrol,Individual,Manual,Second Owner,5.0,3500,19.0,998.0,66.1,14
350000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,6
220000,35000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3,12
380000,80000,Diesel,Individual,Manual,First Owner,7.0,1500,13.6,2523.0,63.0,12
200000,110000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.0,1399.0,68.0,13
2000000,20000,Diesel,Individual,Manual,First Owner,7.0,3400,12.55,2982.0,168.5,8
610000,90000,Diesel,Individual,Manual,First Owner,5.0,3250,22.77,1498.0,98.59,8
2500000,30000,Petrol,Individual,Automatic,Second Owner,5.0,4600,15.71,1998.0,189.0,7
620000,61000,Diesel,Individual,Manual,First Owner,5.0,2000,26.59,1248.0,74.0,6
150000,66000,Petrol,Individual,Manual,First Owner,8.0,2500,14.7,796.0,37.0,10
450000,80000,Petrol,Individual,Manual,First Owner,7.0,4000,20.62,1198.0,67.0,5
1150000,27000,Diesel,Individual,Manual,Second Owner,5.0,2750,19.67,1582.0,126.2,6
500000,60000,Petrol,Individual,Manual,First Owner,6.0,3600,18.15,1198.0,82.0,5
246000,139000,Petrol,Individual,Manual,First Owner,5.0,3500,18.9,998.0,67.1,12
400000,60000,CNG,Individual,Manual,First Owner,5.0,3000,21.94,1196.0,61.7,6
65000,10000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0,15
725000,30000,Diesel,Individual,Manual,First Owner,5.0,2500,21.7,1498.0,98.96,7
736000,125000,Diesel,Individual,Automatic,First Owner,5.0,2750,22.32,1582.0,126.32,9
700000,45000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,5
150000,30000,Petrol,Individual,Manual,First Owner,5.0,4200,18.0,995.0,62.0,12
180000,80500,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3,13
409999,200000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.04,9
550000,60000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,10
50000,18000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0,19
80000,110000,Diesel,Individual,Manual,Second Owner,5.0,2250,20.8,1527.0,58.0,17
110000,90000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3,18
180000,120000,Petrol,Individual,Manual,Second Owner,5.0,2700,17.7,1497.0,78.0,17
605000,127000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,6
800000,70000,Diesel,Individual,Manual,First Owner,7.0,1750,24.52,1248.0,88.5,6
350000,116500,Diesel,Individual,Manual,First Owner,5.0,2750,23.0,1396.0,90.0,12
300000,120000,Petrol,Individual,Manual,First Owner,5.0,4000,18.5,1197.0,82.85,11
160000,100000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3000,13.9,1599.0,103.2,15
225000,90000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.0,1399.0,68.0,12
1025000,120000,Diesel,Individual,Automatic,Third Owner,7.0,2750,12.07,2967.0,241.4,14
1300000,40000,Diesel,Individual,Automatic,First Owner,7.0,2500,17.6,2179.0,153.86,6
560000,18000,Diesel,Individual,Manual,First Owner,5.0,3000,21.66,1498.0,108.62,5
650000,70000,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5,6
1150000,29000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,152.87,5
480000,65755,Petrol,Individual,Manual,First Owner,5.0,4000,21.4,1197.0,83.1,7
960000,2600,Diesel,Individual,Manual,First Owner,5.0,3250,23.0,1498.0,98.96,4
1050000,46000,Diesel,Individual,Automatic,First Owner,7.0,2800,16.0,2179.0,140.0,6
310000,15000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,6
500000,60000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0,9
350000,15500,Petrol,Individual,Automatic,First Owner,5.0,3500,23.95,998.0,67.1,6
365000,120000,Diesel,Individual,Manual,First Owner,5.0,1750,25.8,1498.0,98.6,8
165000,120000,Diesel,Individual,Manual,Third Owner,5.0,3000,14.8,1998.0,68.0,15
100000,120000,Diesel,Individual,Manual,Third Owner,10.0,2200,14.6,2956.0,63.0,16
240000,80000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0,16
925000,40000,Diesel,Individual,Manual,First Owner,7.0,2500,17.3,1497.0,121.0,4
590000,15000,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8,5
525000,110000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.7,2179.0,138.1,10
720000,80000,Diesel,Individual,Manual,Second Owner,8.0,3400,12.99,2494.0,100.6,9
850000,50000,Diesel,Individual,Automatic,First Owner,5.0,1750,19.6,1461.0,108.45,6
490000,110000,Diesel,Individual,Automatic,First Owner,8.0,2800,11.79,2179.0,120.0,13
325000,100000,Diesel,Individual,Manual,First Owner,5.0,1750,25.8,1498.0,98.6,10
1200000,20000,Diesel,Individual,Automatic,First Owner,5.0,25987,22.0,1582.0,126.2,4
450000,135000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,11
300000,50700,Diesel,Individual,Manual,First Owner,5.0,2500,19.09,1405.0,69.01,9
365000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,22.07,1199.0,73.9,10
500000,120000,Petrol,Individual,Automatic,First Owner,5.0,4500,11.7,1796.0,178.0,16
900000,112000,Diesel,Individual,Manual,Second Owner,8.0,3600,12.99,2494.0,100.6,9
700000,35000,Diesel,Individual,Manual,First Owner,5.0,19024,24.0,1186.0,73.97,5
880000,50000,Diesel,Individual,Manual,First Owner,5.0,1750,19.6,1461.0,108.45,6
700000,121000,Diesel,Individual,Manual,Third Owner,7.0,3600,12.99,2494.0,100.6,9
380000,120000,Diesel,Individual,Manual,Second Owner,7.0,2800,12.05,2179.0,120.0,14
150000,90000,Petrol,Individual,Manual,Third Owner,5.0,4200,13.4,1794.0,125.0,17
235000,70000,CNG,Individual,Manual,Second Owner,5.0,3500,26.3,998.0,67.1,9
320000,20000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0,5
550000,60000,Diesel,Individual,Manual,First Owner,5.0,1900,20.45,1461.0,83.8,8
3200000,40000,Diesel,Individual,Automatic,First Owner,5.0,2500,18.12,1995.0,190.0,7
750000,440000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.99,2494.0,100.6,10
645000,60000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0,6
300000,110000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04,8
580000,152000,Diesel,Individual,Manual,First Owner,5.0,21966,21.19,1396.0,88.73,7
220000,220000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4000,17.0,1197.0,80.0,12
451000,70000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,10
850000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,17.0,1198.0,108.5,5
300000,125000,Diesel,Individual,Manual,First Owner,5.0,2000,19.3,1248.0,73.9,12
350000,60000,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8,7
300000,90000,CNG,Individual,Manual,First Owner,5.0,3000,21.94,1196.0,63.0,9
390000,30000,CNG,Individual,Manual,First Owner,5.0,3000,21.94,1196.0,63.0,6
1200000,90000,Diesel,Individual,Manual,First Owner,8.0,3600,12.99,2494.0,100.6,7
550000,20000,Petrol,Individual,Manual,First Owner,5.0,3750,17.0,1198.0,73.75,6
300000,110000,Diesel,Individual,Manual,Third Owner,5.0,2000,22.9,1248.0,74.0,11
300000,150000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.54,1598.0,103.6,11
350000,110000,Diesel,Individual,Manual,First Owner,5.0,2750,23.0,1396.0,90.0,11
880000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,19.67,1582.0,126.2,8
160000,120000,CNG,Individual,Manual,Second Owner,5.0,3500,13.2,1495.0,93.7,13
250000,80000,Diesel,Individual,Manual,Fourth & Above Owner,7.0,2000,15.3,2956.0,83.8,11
660000,110000,Diesel,Individual,Manual,First Owner,5.0,2750,21.19,1396.0,88.73,7
450000,40000,Petrol,Individual,Manual,First Owner,5.0,4000,17.57,1193.0,88.7,8
400000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.7,1598.0,103.6,11
1300000,20000,Diesel,Individual,Manual,First Owner,7.0,2800,16.36,2179.0,120.0,4
229999,230000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.1,10
140000,60000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,79.4,13
195000,35000,Petrol,Individual,Manual,Second Owner,5.0,3500,19.0,998.0,67.1,11
500000,45000,Petrol,Individual,Manual,First Owner,5.0,11473,17.19,1197.0,81.86,8
60000,45000,Petrol,Individual,Manual,First Owner,4.0,4000,25.4,624.0,38.0,11
400000,25000,Petrol,Individual,Manual,First Owner,5.0,4000,17.57,1193.0,88.7,7
400000,10000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,9
380000,19000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04,5
579000,10000,Petrol,Individual,Manual,First Owner,5.0,4000,21.4,1197.0,83.1,4
400000,25000,Petrol,Individual,Manual,First Owner,6.0,3600,18.15,1198.0,82.0,4
270000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9,11
500000,90000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,9
475000,20000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,6
850000,48000,Diesel,Individual,Manual,First Owner,5.0,1750,19.87,1461.0,83.14,5
475000,120000,Diesel,Individual,Manual,First Owner,7.0,2800,12.05,2179.0,120.0,14
370000,210000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.3,1248.0,73.9,11
187000,200400,Petrol,Individual,Manual,Second Owner,5.0,9904,19.81,1086.0,68.05,13
195000,110000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.36,1197.0,78.9,15
459999,38000,Diesel,Individual,Manual,First Owner,7.0,2700,13.93,2179.0,138.03,9
135000,90000,Petrol,Individual,Manual,Second Owner,5.0,4200,13.4,1794.0,125.0,19
850000,43000,Diesel,Individual,Manual,First Owner,7.0,1750,24.52,1248.0,88.5,6
500000,25000,Petrol,Individual,Manual,First Owner,5.0,4500,20.3,1086.0,68.0,5
385000,26000,Petrol,Individual,Manual,Second Owner,5.0,3500,20.51,998.0,67.04,7
135000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.8,1493.0,110.0,17
120000,70000,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3,15
200000,60000,Petrol,Individual,Manual,Third Owner,5.0,4700,11.9,2354.0,144.0,17
200000,120000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2956.0,138.1,16
700000,20000,Petrol,Individual,Manual,First Owner,5.0,4000,20.73,1373.0,91.1,7
290000,25000,Diesel,Individual,Manual,First Owner,5.0,3000,23.57,1396.0,70.0,10
725000,60000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,6
200000,80000,Diesel,Individual,Manual,First Owner,10.0,2500,12.2,1948.0,68.0,15
155000,80000,Petrol,Individual,Manual,First Owner,8.0,2500,16.8,796.0,34.2,9
690000,1303,Petrol,Dealer,Manual,First Owner,5.0,4500,17.8,1198.0,86.7,4
3975000,31800,Diesel,Dealer,Automatic,First Owner,5.0,3000,17.01,1968.0,188.0,5
5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,5200,22.37,2487.0,214.56,4
3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.33,1999.0,177.0,6
4100000,17000,Petrol,Individual,Automatic,First Owner,5.0,4300,9.5,3604.0,280.0,6
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4500,19.16,2494.0,157.7,7
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4800,18.2,1199.0,88.7,7
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,3600,12.99,2494.0,100.6,10
5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0,4
5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0,4
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4800,19.0,1199.0,88.76,4
2475000,2000,Diesel,Dealer,Automatic,First Owner,5.0,2750,16.8,1984.0,150.0,5
5200000,17000,Petrol,Dealer,Automatic,First Owner,5.0,4000,15.0,1991.0,194.4,4
4500000,21000,Diesel,Dealer,Automatic,First Owner,7.0,2250,12.83,1999.0,148.31,4
6000000,37000,Diesel,Dealer,Automatic,First Owner,5.0,2400,13.5,2987.0,254.79,6
4000000,10000,Diesel,Dealer,Automatic,First Owner,5.0,2500,22.48,1995.0,187.74,5
1125000,3500,Petrol,Dealer,Automatic,First Owner,5.0,4000,18.15,998.0,118.35,4
1898999,46000,Diesel,Dealer,Automatic,First Owner,5.0,3000,18.25,1968.0,187.74,7
1650000,52000,Petrol,Dealer,Automatic,First Owner,5.0,4400,12.0,2354.0,187.4,6
280000,20000,Petrol,Individual,Manual,Second Owner,5.0,4000,18.6,1197.0,85.8,12
450000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,20.3,1199.0,84.0,4
135000,70000,Petrol,Individual,Manual,Second Owner,5.0,4500,15.9,1298.0,85.0,17
650000,40000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,9
650000,7300,Petrol,Individual,Manual,First Owner,5.0,4200,21.01,1197.0,81.8,3
750000,25000,Diesel,Individual,Manual,First Owner,5.0,1750,28.09,1248.0,88.5,5
150000,100000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3,13
500000,35000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0,6
425000,80000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.32,1582.0,126.32,10
260000,60000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9,13
400000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.14,1498.0,88.8,9
575000,70000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.54,1396.0,88.73,6
175000,40000,Petrol,Individual,Manual,First Owner,5.0,3000,0.0,1086.0,62.0,15
250000,90000,CNG,Individual,Manual,Second Owner,5.0,4100,21.4,1586.0,103.3,13
400000,95000,Diesel,Individual,Manual,First Owner,5.0,2500,19.7,1598.0,103.6,11
350000,200000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0,12
484999,30000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0,8
484999,30000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0,8
350000,70000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.14,1498.0,88.5,10
1400000,80000,Diesel,Individual,Automatic,Second Owner,7.0,3200,12.55,2982.0,168.7,9
250000,100000,Diesel,Individual,Manual,Third Owner,5.0,2000,19.3,1248.0,73.9,11
655000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,6
500000,30000,Diesel,Individual,Manual,First Owner,5.0,1750,27.3,1498.0,98.6,7
300000,15000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,76.8,7
650000,21000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0,5
300000,35000,Petrol,Individual,Manual,First Owner,5.0,4200,20.52,1197.0,81.8,9
475000,25000,Petrol,Individual,Manual,First Owner,5.0,4800,18.7,1199.0,88.7,7
450000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,6
754000,10000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,4
300000,40000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9,10
250000,25000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2,9
725000,15000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,5
95000,70000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3,15
475000,7800,Petrol,Individual,Manual,First Owner,5.0,4500,20.3,1086.0,68.0,5
575000,55000,Diesel,Individual,Manual,First Owner,7.0,2700,14.0,2179.0,138.1,9
350000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,7
330000,125000,Diesel,Individual,Manual,Second Owner,7.0,2200,15.96,2523.0,62.1,10
482000,50000,Petrol,Individual,Manual,First Owner,5.0,4200,20.4,1197.0,81.8,7
625000,40000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,3250,22.77,1498.0,98.59,6
380000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,6
310000,30000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,76.8,7
280000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,17.5,1298.0,85.8,14
900000,30000,Petrol,Individual,Automatic,First Owner,5.0,4000,14.99,1498.0,104.5,5
250000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,18.9,1061.0,67.0,13
750000,39000,Petrol,Individual,Manual,First Owner,5.0,4200,17.01,1591.0,121.3,6
420000,15000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0,4
670000,5000,Petrol,Individual,Manual,First Owner,5.0,4800,19.5,1199.0,88.76,4
420000,9750,Petrol,Individual,Manual,Second Owner,5.0,9904,19.81,1086.0,68.05,7
1800000,110000,Diesel,Individual,Manual,First Owner,7.0,2800,13.68,2393.0,147.8,7
900000,35000,Petrol,Individual,Manual,First Owner,5.0,4800,17.5,1199.0,88.7,5
1200000,10000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,8
195000,157138,Diesel,Individual,Manual,Third Owner,7.0,2800,10.5,2179.0,120.0,20
185000,120000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,2750,16.8,1493.0,110.0,16
185000,110000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,9904,19.81,1086.0,68.05,15
1525000,46000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,152.87,5
215000,102000,Petrol,Individual,Manual,Third Owner,5.0,4500,16.1,1298.0,88.2,17
210000,50000,Petrol,Individual,Manual,Second Owner,5.0,3500,22.74,796.0,47.3,8
1700000,110000,Diesel,Individual,Manual,Second Owner,7.0,2800,13.68,2393.0,147.8,7
530000,285000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.8,2494.0,102.0,14
800000,50000,Petrol,Individual,Manual,First Owner,5.0,4600,17.4,1497.0,117.3,8
570000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,25.2,1248.0,74.0,9
350000,120000,Diesel,Individual,Manual,Second Owner,5.0,1750,21.5,1248.0,88.8,11
350000,93000,Diesel,Individual,Manual,Second Owner,5.0,2750,21.9,1396.0,90.0,12
750000,50000,Diesel,Individual,Manual,First Owner,7.0,2200,16.5,1493.0,70.0,5
160000,100000,Petrol,Individual,Manual,Second Owner,7.0,3000,15.37,1196.0,73.0,12
150000,70000,Diesel,Individual,Manual,Third Owner,5.0,3000,15.7,1405.0,70.0,13
562000,5000,Petrol,Individual,Manual,First Owner,5.0,11375,18.9,1197.0,81.86,4
290000,27000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9,11
600000,122000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.1,2179.0,140.0,9
401000,74000,Diesel,Individual,Manual,Second Owner,5.0,2500,24.4,1120.0,71.0,8
750000,6500,Petrol,Individual,Automatic,First Owner,5.0,4200,21.21,1197.0,81.8,4
240000,80000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0,16
229999,50000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,11
500000,50000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,10
350000,80000,Petrol,Individual,Manual,First Owner,8.0,4500,11.96,1298.0,80.0,13
217000,25000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64,5
670000,35000,Diesel,Individual,Manual,First Owner,5.0,2000,22.71,1461.0,84.8,5
225000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,12
737000,10000,Petrol,Individual,Automatic,First Owner,5.0,4400,18.76,1462.0,103.26,3
300000,80000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04,9
85000,120000,Diesel,Individual,Manual,First Owner,5.0,2500,17.0,1405.0,70.0,15
195000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.2,1493.0,110.0,13
675000,127991,Diesel,Dealer,Manual,First Owner,5.0,1750,25.5,1498.0,98.6,6
150000,198000,Diesel,Individual,Manual,Second Owner,5.0,3000,14.8,1998.0,68.0,24
290000,65000,Petrol,Individual,Manual,First Owner,5.0,2700,15.64,1193.0,64.1,13
889000,20000,Diesel,Individual,Manual,First Owner,5.0,1750,28.09,1248.0,88.5,5
400000,60000,Petrol,Individual,Manual,First Owner,5.0,3750,17.0,1198.0,73.75,7
390000,13120,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3,5
1550000,87500,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0,6
600000,125000,Diesel,Individual,Manual,First Owner,5.0,2750,22.32,1582.0,126.32,9
800000,25000,Petrol,Individual,Automatic,First Owner,5.0,4000,17.4,1197.0,81.86,5
600000,120000,Diesel,Individual,Manual,Third Owner,7.0,1750,20.77,1248.0,88.8,10
795000,35000,Petrol,Individual,Manual,First Owner,5.0,4200,17.01,1591.0,121.3,8
735000,25000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.73,7
250000,120000,Diesel,Individual,Manual,Third Owner,5.0,1900,16.4,1896.0,90.0,18
400000,25000,Petrol,Individual,Automatic,First Owner,5.0,4250,24.04,999.0,67.0,5
395000,140000,Diesel,Individual,Manual,First Owner,8.0,2600,14.0,2489.0,95.0,9
130000,79000,Diesel,Individual,Manual,Second Owner,5.0,2500,13.1,1493.0,82.0,18
600000,125000,Diesel,Individual,Manual,First Owner,8.0,1900,21.04,1461.0,83.8,8
720000,80000,Diesel,Individual,Manual,First Owner,5.0,2750,21.19,1396.0,88.73,7
450000,110000,Petrol,Individual,Manual,Third Owner,5.0,4800,16.8,1497.0,116.4,12
220000,80000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.2,1493.0,110.0,13
